Duration,Service,Source bytes,Destination bytes,Count,Same srv rate,Serror rate,Srv serror rate,Dst host count,Dst host srv count,Dst host same src port rate,Dst host serror rate,Dst host srv serror rate,Protocol
0,https,93,0,0,0,0,0,1,1,1,0,0,TCP
0.010267019271850586,https,171,0,0,0,0,0,1,1,1,0,0,TCP
0.013000965118408203,https,171,60,0,0,0,0,1,1,0,0,0,TCP
0.022929906845092773,https,171,120,0,0,0,1,1,1,0,1,1,TCP
0.023022890090942383,https,225,120,0,0,0,1,1,1,1,1,1,TCP
0,dns,74,0,0,0,0,0,1,1,1,0,0,UDP
0.007700920104980469,dns,148,0,0,0,0,0,1,1,1,0,0,UDP
0.029950857162475586,dns,148,104,0,0,0,0,1,1,0,0,0,UDP
0.030017852783203125,dns,148,220,0,0,0,0,1,1,0,0,0,UDP
0,https,74,0,0,0,0,0,1,1,1,0,0,TCP
0.025135040283203125,https,74,60,0,0,0,0,1,1,0,0,0,TCP
0.02517390251159668,https,128,60,0,0,0,0,1,1,1,0,0,TCP
0.028187036514282227,https,699,60,0,0,0,1,1,1,1,1,1,TCP
0.03784990310668945,https,753,60,0,0,0,1,1,1,1,1,1,TCP
0.0386500358581543,https,753,120,0,0,0,1,1,1,0,1,1,TCP
0.06936001777648926,https,753,1604,0,0,0,1,1,1,0,1,1,TCP
0.06943607330322266,https,807,1604,0,0,0,1,1,1,1,1,1,TCP
0,https,74,0,1,2,1,0,2,2,0,0,0,TCP
0.02716803550720215,https,74,60,1,2,1,0,2,2,0,0,0,TCP
0.027247905731201172,https,128,60,1,2,1,0,2,2,0,0,0,TCP
0.02957010269165039,https,699,60,1,2,2,1,2,2,0,1,1,TCP
0.048367977142333984,https,699,120,1,2,2,1,2,2,0,1,1,TCP
0.05192399024963379,https,753,120,1,2,2,1,2,2,0,1,1,TCP
0.05239391326904297,https,753,180,1,2,2,1,2,2,0,1,1,TCP
0.07297611236572266,https,753,1694,1,2,2,1,2,2,0,1,1,TCP
0.07305002212524414,https,807,1694,1,2,2,1,2,2,0,1,1,TCP
0.6651530265808105,dns,222,220,0,0,0,0,1,1,1,0,0,UDP
0.6654200553894043,dns,296,220,0,0,0,0,1,1,1,0,0,UDP
0.6928699016571045,dns,296,324,0,0,0,0,1,1,0,0,0,UDP
0.6929688453674316,dns,296,440,0,0,0,0,1,1,0,0,0,UDP
0,https,74,0,2,1,1,0,3,3,0,0,0,TCP
0.023953914642333984,https,74,60,2,1,1,0,3,3,0,0,0,TCP
0.023993968963623047,https,128,60,2,1,1,0,3,3,0,0,0,TCP
0.026512861251831055,https,699,60,2,1,1,1,3,3,0,1,1,TCP
0.045835018157958984,https,699,120,2,1,1,1,3,3,0,1,1,TCP
0.07088685035705566,https,699,1604,2,1,1,1,3,3,0,1,1,TCP
0.07091593742370605,https,753,1604,2,1,1,1,3,3,0,1,1,TCP
0.07213282585144043,https,753,2631,2,1,1,1,3,3,0,1,1,TCP
0.07215380668640137,https,807,2631,2,1,1,1,3,3,0,1,1,TCP
0.7834398746490479,dns,369,440,0,0,0,0,1,1,1,0,0,UDP
0.7842459678649902,dns,442,440,0,0,0,0,1,1,1,0,0,UDP
0.8217048645019531,dns,442,598,0,0,0,0,1,1,0,0,0,UDP
0.8606560230255127,dns,442,768,0,0,0,0,1,1,0,0,0,UDP
0,http,74,0,0,0,0,0,1,1,1,0,0,TCP
0.02692699432373047,http,74,60,0,0,0,0,1,1,0,0,0,TCP
0.027009963989257812,http,128,60,0,0,0,0,1,1,1,0,0,TCP
0.027328014373779297,http,565,60,0,0,0,1,1,1,1,1,1,TCP
0,https,74,0,3,1,1,0,4,4,0,0,0,TCP
0.02397298812866211,https,74,60,3,1,1,0,4,5,0,0,0,TCP
0.024057865142822266,https,128,60,3,1,1,0,4,4,0,0,0,TCP
0.026301860809326172,https,699,60,3,1,1,1,4,4,0,1,1,TCP
0.09395694732666016,http,565,827,0,0,0,1,1,1,0,1,1,TCP
0.0940399169921875,http,619,827,0,0,0,1,1,1,1,1,1,TCP
0.07182097434997559,https,699,1544,3,1,1,1,4,5,0,1,1,TCP
0.0718989372253418,https,753,1544,3,1,1,1,4,4,0,1,1,TCP
0.07323098182678223,https,753,2569,3,1,1,1,4,5,0,1,1,TCP
0.07324576377868652,https,807,2569,3,1,1,1,4,4,0,1,1,TCP
0,https,74,0,4,1,1,0,5,5,0,0,0,TCP
0.027008056640625,https,74,60,4,1,1,0,5,6,0,0,0,TCP
0.027046918869018555,https,128,60,4,1,1,0,5,5,0,0,0,TCP
0.3426330089569092,https,925,2631,4,1,1,0,5,5,0,0,0,TCP
0.1781001091003418,http,1056,827,0,0,0,1,1,1,1,1,1,TCP
0.3469688892364502,https,1149,2631,4,1,1,0,5,5,0,0,0,TCP
0.03457999229431152,https,182,60,4,1,1,1,5,5,0,1,1,TCP
0.3475019931793213,https,1149,2691,4,1,1,1,5,6,0,1,1,TCP
0.034996986389160156,https,182,120,4,1,1,1,5,6,0,1,1,TCP
0.36652493476867676,https,1149,3247,4,1,1,1,5,6,0,1,1,TCP
0.36658501625061035,https,1203,3247,4,1,1,1,5,5,0,1,1,TCP
0.059834957122802734,https,182,180,4,1,1,1,5,6,0,1,1,TCP
0.05987691879272461,https,236,180,4,1,1,1,5,5,0,1,1,TCP
0.39076781272888184,https,1203,3394,4,1,1,1,5,6,0,1,1,TCP
0.39079880714416504,https,1257,3394,4,1,1,1,5,5,0,1,1,TCP
0.3920438289642334,https,1342,3394,4,1,1,1,5,5,0,1,1,TCP
1.088364839553833,dns,517,768,0,0,0,0,1,1,1,0,0,UDP
1.0884850025177002,dns,592,768,0,0,0,0,1,1,1,0,0,UDP
1.0897228717803955,dns,667,768,0,0,0,0,1,1,1,0,0,UDP
1.0898339748382568,dns,742,768,0,0,0,0,1,1,1,0,0,UDP
1.0913009643554688,dns,822,768,0,0,0,0,1,1,1,0,0,UDP
1.091939926147461,dns,902,768,0,0,0,0,1,1,1,0,0,UDP
0.23881793022155762,http,1056,1594,0,0,0,1,1,1,0,1,1,TCP
0.23885011672973633,http,1110,1594,0,0,0,1,1,1,1,1,1,TCP
0.40653085708618164,https,1870,3394,4,1,1,1,5,5,0,1,1,TCP
0.40732693672180176,https,1870,3454,4,1,1,1,5,6,0,1,1,TCP
1.1164929866790771,dns,902,874,0,0,0,0,1,1,0,0,0,UDP
1.1165590286254883,dns,902,992,0,0,0,0,1,1,0,0,0,UDP
1.1165618896484375,dns,902,1146,0,0,0,0,1,1,0,0,0,UDP
1.1183979511260986,dns,902,1312,0,0,0,0,1,1,0,0,0,UDP
1.1184320449829102,dns,902,1494,0,0,0,0,1,1,0,0,0,UDP
1.1197190284729004,dns,902,1688,0,0,0,0,1,1,0,0,0,UDP
0.23014593124389648,https,925,2569,4,1,1,1,5,5,0,1,1,TCP
0.23085594177246094,https,1166,2569,4,1,1,1,5,5,0,1,1,TCP
0.23165678977966309,https,1166,2629,4,1,1,1,5,6,0,1,1,TCP
0.25566697120666504,https,1166,3185,4,1,1,1,5,6,0,1,1,TCP
0.2556939125061035,https,1220,3185,4,1,1,1,5,5,0,1,1,TCP
0.25628089904785156,https,1298,3185,4,1,1,1,5,5,0,1,1,TCP
0.2563657760620117,https,1352,3185,4,1,1,1,5,5,0,1,1,TCP
0.2570319175720215,https,1352,3245,4,1,1,1,5,6,0,1,1,TCP
0.2801167964935303,https,1352,3392,4,1,1,1,5,6,0,1,1,TCP
0.2801477909088135,https,1406,3392,4,1,1,1,5,5,0,1,1,TCP
0.28023195266723633,https,1406,3452,4,1,1,1,5,6,0,1,1,TCP
0.2802579402923584,https,1460,3452,4,1,1,1,5,5,0,1,1,TCP
0.5707919597625732,https,1870,3793,4,1,1,1,5,6,0,1,1,TCP
0.5708968639373779,https,1870,5307,4,1,1,1,5,6,0,1,1,TCP
0.5709099769592285,https,1924,5307,4,1,1,1,5,5,0,1,1,TCP
0.5792889595031738,https,1924,6761,4,1,1,1,5,6,0,1,1,TCP
0.579352855682373,https,1924,8275,4,1,1,1,5,6,0,1,1,TCP
0.5793638229370117,https,1978,8275,4,1,1,1,5,5,0,1,1,TCP
0.5801758766174316,https,1978,9789,4,1,1,1,5,6,0,1,1,TCP
0.5847699642181396,https,1978,11303,4,1,1,1,5,6,0,1,1,TCP
0.5847928524017334,https,2032,11303,4,1,1,1,5,5,0,1,1,TCP
0.5851469039916992,https,2032,12817,4,1,1,1,5,6,0,1,1,TCP
0.588778018951416,https,2032,14331,4,1,1,1,5,6,0,1,1,TCP
0.5887999534606934,https,2086,14331,4,1,1,1,5,5,0,1,1,TCP
0.588939905166626,https,2086,15845,4,1,1,1,5,6,0,1,1,TCP
0.589324951171875,https,2086,18819,4,1,1,1,5,6,0,1,1,TCP
0.5893340110778809,https,2140,18819,4,1,1,1,5,5,0,1,1,TCP
0.5909919738769531,https,2140,19176,4,1,1,1,5,6,0,1,1,TCP
0.5929238796234131,https,2140,22150,4,1,1,1,5,6,0,1,1,TCP
0.5929608345031738,https,2194,22150,4,1,1,1,5,5,0,1,1,TCP
0.593195915222168,https,2194,23664,4,1,1,1,5,6,0,1,1,TCP
0.5951669216156006,https,2194,25178,4,1,1,1,5,6,0,1,1,TCP
0.5951809883117676,https,2248,25178,4,1,1,1,5,5,0,1,1,TCP
0.5957138538360596,https,2248,26692,4,1,1,1,5,6,0,1,1,TCP
0.595721960067749,https,2248,28206,4,1,1,1,5,6,0,1,1,TCP
0.5957269668579102,https,2302,28206,4,1,1,1,5,5,0,1,1,TCP
0.59580397605896,https,2302,29720,4,1,1,1,5,6,0,1,1,TCP
0.5958080291748047,https,2302,31234,4,1,1,1,5,6,0,1,1,TCP
0.5958108901977539,https,2356,31234,4,1,1,1,5,5,0,1,1,TCP
0.595897912979126,https,2356,32748,4,1,1,1,5,6,0,1,1,TCP
0.5979359149932861,https,2356,34262,4,1,1,1,5,6,0,1,1,TCP
0.5979459285736084,https,2410,34262,4,1,1,1,5,5,0,1,1,TCP
0.5980520248413086,https,2410,35776,4,1,1,1,5,6,0,1,1,TCP
0.6017889976501465,https,2410,37290,4,1,1,1,5,6,0,1,1,TCP
0.6018359661102295,https,2464,37290,4,1,1,1,5,5,0,1,1,TCP
0.6019458770751953,https,2464,38804,4,1,1,1,5,6,0,1,1,TCP
0.6032419204711914,https,2464,40318,4,1,1,1,5,6,0,1,1,TCP
0.6032569408416748,https,2518,40318,4,1,1,1,5,5,0,1,1,TCP
0.6036429405212402,https,2518,41832,4,1,1,1,5,6,0,1,1,TCP
0.6036489009857178,https,2518,43346,4,1,1,1,5,6,0,1,1,TCP
0.6036548614501953,https,2572,43346,4,1,1,1,5,5,0,1,1,TCP
0.6039438247680664,https,2572,44860,4,1,1,1,5,6,0,1,1,TCP
0.6045589447021484,https,2572,46374,4,1,1,1,5,6,0,1,1,TCP
0.6045668125152588,https,2626,46374,4,1,1,1,5,5,0,1,1,TCP
0.6046450138092041,https,2626,47888,4,1,1,1,5,6,0,1,1,TCP
0.608928918838501,https,2626,49402,4,1,1,1,5,6,0,1,1,TCP
0.6089448928833008,https,2680,49402,4,1,1,1,5,5,0,1,1,TCP
0.609123945236206,https,2680,50916,4,1,1,1,5,6,0,1,1,TCP
0.6106829643249512,https,2680,52430,4,1,1,1,5,6,0,1,1,TCP
0.6106967926025391,https,2734,52430,4,1,1,1,5,5,0,1,1,TCP
0.6109459400177002,https,2734,53944,4,1,1,1,5,6,0,1,1,TCP
0.6119449138641357,https,2734,55458,4,1,1,1,5,6,0,1,1,TCP
0.6119568347930908,https,2788,55458,4,1,1,1,5,5,0,1,1,TCP
0.6120269298553467,https,2788,56972,4,1,1,1,5,6,0,1,1,TCP
0.6138567924499512,https,2788,58486,4,1,1,1,5,6,0,1,1,TCP
0.6138739585876465,https,2842,58486,4,1,1,1,5,5,0,1,1,TCP
0.6142609119415283,https,2842,60000,4,1,1,1,5,6,0,1,1,TCP
0.617473840713501,https,2842,61514,4,1,1,1,5,6,0,1,1,TCP
0.6174848079681396,https,2896,61514,4,1,1,1,5,5,0,1,1,TCP
0.6188139915466309,https,2896,61655,4,1,1,1,5,6,0,1,1,TCP
0.6190509796142578,https,2896,63169,4,1,1,1,5,6,0,1,1,TCP
0.6190588474273682,https,2950,63169,4,1,1,1,5,5,0,1,1,TCP
0.620244026184082,https,2950,64224,4,1,1,1,5,6,0,1,1,TCP
0.6205508708953857,https,3043,64224,4,1,1,1,5,5,0,1,1,TCP
0,https,74,0,0,0,0,0,1,1,1,0,0,TCP
1.3585610389709473,dns,988,1688,0,0,0,0,1,1,1,0,0,UDP
1.3591229915618896,dns,1074,1688,0,0,0,0,1,1,1,0,0,UDP
1.3596670627593994,dns,1160,1688,0,0,0,0,1,1,1,0,0,UDP
1.3897829055786133,dns,1160,2474,0,0,0,0,1,1,0,0,0,UDP
1.389845848083496,dns,1160,3260,0,0,0,0,1,1,0,0,0,UDP
1.395885944366455,dns,1160,3526,0,0,0,0,1,1,0,0,0,UDP
0.04992485046386719,https,74,60,0,0,0,0,1,7,0,0,0,TCP
0.05002784729003906,https,128,60,0,0,0,0,1,1,1,0,0,TCP
0.05211591720581055,https,699,60,0,0,0,1,1,1,1,1,1,TCP
0.09800601005554199,https,699,3034,0,0,0,1,1,7,0,1,1,TCP
0.09810805320739746,https,753,3034,0,0,0,1,1,1,1,1,1,TCP
0.0999460220336914,https,753,3182,0,0,0,1,1,7,0,1,1,TCP
0.09997200965881348,https,807,3182,0,0,0,1,1,1,1,1,1,TCP
0.1044919490814209,https,987,3182,0,0,0,1,1,1,1,1,1,TCP
0.10468697547912598,https,2240,3182,0,0,0,1,1,1,1,1,1,TCP
0.10500001907348633,https,2240,3242,0,0,0,1,1,7,0,1,1,TCP
0.812363862991333,https,3043,64284,4,1,1,1,5,7,0,1,1,TCP
0.15024089813232422,https,2240,3347,0,0,0,1,1,7,0,1,1,TCP
0.19125890731811523,https,2294,3347,0,0,0,1,1,1,1,1,1,TCP
0.19599604606628418,https,2294,3656,0,0,0,1,1,7,0,1,1,TCP
0.19602203369140625,https,2348,3656,0,0,0,1,1,1,1,1,1,TCP
0.895439863204956,https,3272,64284,4,1,1,1,5,5,0,1,1,TCP
0.9192349910736084,https,3272,64525,4,1,1,1,5,7,0,1,1,TCP
0.9202568531036377,https,3272,66039,4,1,1,1,5,7,0,1,1,TCP
0.9202718734741211,https,3326,66039,4,1,1,1,5,5,0,1,1,TCP
0.9204118251800537,https,3326,67553,4,1,1,1,5,7,0,1,1,TCP
0.9204168319702148,https,3326,69067,4,1,1,1,5,7,0,1,1,TCP
0.9204208850860596,https,3380,69067,4,1,1,1,5,5,0,1,1,TCP
0.9205079078674316,https,3380,70581,4,1,1,1,5,7,0,1,1,TCP
0.9205119609832764,https,3380,72095,4,1,1,1,5,7,0,1,1,TCP
0.9205160140991211,https,3434,72095,4,1,1,1,5,5,0,1,1,TCP
0.9208498001098633,https,3434,73429,4,1,1,1,5,7,0,1,1,TCP
0.9226689338684082,https,3434,74943,4,1,1,1,5,7,0,1,1,TCP
0.9226899147033691,https,3488,74943,4,1,1,1,5,5,0,1,1,TCP
0.9227979183197021,https,3488,76457,4,1,1,1,5,7,0,1,1,TCP
0.9228038787841797,https,3488,79431,4,1,1,1,5,7,0,1,1,TCP
0.9228079319000244,https,3542,79431,4,1,1,1,5,5,0,1,1,TCP
0.9230020046234131,https,3542,80945,4,1,1,1,5,7,0,1,1,TCP
0.9230098724365234,https,3542,82459,4,1,1,1,5,7,0,1,1,TCP
0.9230148792266846,https,3596,82459,4,1,1,1,5,5,0,1,1,TCP
0.9246318340301514,https,3596,83973,4,1,1,1,5,7,0,1,1,TCP
0.9250848293304443,https,3596,86947,4,1,1,1,5,7,0,1,1,TCP
0.925095796585083,https,3650,86947,4,1,1,1,5,5,0,1,1,TCP
0.9266388416290283,https,3650,88461,4,1,1,1,5,7,0,1,1,TCP
0.9266970157623291,https,3650,91435,4,1,1,1,5,7,0,1,1,TCP
0.9267029762268066,https,3704,91435,4,1,1,1,5,5,0,1,1,TCP
0.9267690181732178,https,3704,92949,4,1,1,1,5,7,0,1,1,TCP
0.926771879196167,https,3704,94463,4,1,1,1,5,7,0,1,1,TCP
0.9267768859863281,https,3758,94463,4,1,1,1,5,5,0,1,1,TCP
0.9268410205841064,https,3758,97437,4,1,1,1,5,7,0,1,1,TCP
0.9268460273742676,https,3812,97437,4,1,1,1,5,5,0,1,1,TCP
0.9269328117370605,https,3812,98951,4,1,1,1,5,7,0,1,1,TCP
0.927839994430542,https,3812,100465,4,1,1,1,5,7,0,1,1,TCP
0.9278478622436523,https,3866,100465,4,1,1,1,5,5,0,1,1,TCP
0.9290728569030762,https,3866,101979,4,1,1,1,5,7,0,1,1,TCP
0.929365873336792,https,3866,104953,4,1,1,1,5,7,0,1,1,TCP
0.9293749332427979,https,3920,104953,4,1,1,1,5,5,0,1,1,TCP
0.9310967922210693,https,3920,105774,4,1,1,1,5,7,0,1,1,TCP
0.9313929080963135,https,4013,105774,4,1,1,1,5,5,0,1,1,TCP
1.0645558834075928,https,4013,105834,4,1,1,1,5,7,0,1,1,TCP
1.8009748458862305,dns,1235,3526,0,0,0,0,1,1,1,0,0,UDP
1.8010709285736084,dns,1310,3526,0,0,0,0,1,1,1,0,0,UDP
1.8319189548492432,dns,1310,3632,0,0,0,0,1,1,0,0,0,UDP
1.8319849967956543,dns,1310,3750,0,0,0,0,1,1,0,0,0,UDP
1.2191648483276367,https,4151,105834,4,1,1,1,5,5,0,1,1,TCP
1.2394039630889893,https,4240,105834,4,1,1,1,5,5,0,1,1,TCP
1.2399399280548096,https,4240,105894,4,1,1,1,5,7,0,1,1,TCP
1.2464139461517334,https,4240,107408,4,1,1,1,5,7,0,1,1,TCP
1.2943120002746582,https,4294,107408,4,1,1,1,5,5,0,1,1,TCP
1.2948508262634277,https,4294,107760,4,1,1,1,5,7,0,1,1,TCP
1.294867992401123,https,4348,107760,4,1,1,1,5,5,0,1,1,TCP
1.2955479621887207,https,4441,107760,4,1,1,1,5,5,0,1,1,TCP
1.3104679584503174,https,4588,107760,4,1,1,1,5,5,0,1,1,TCP
1.3109688758850098,https,4588,107820,4,1,1,1,5,7,0,1,1,TCP
1.315579891204834,https,4677,107820,4,1,1,1,5,5,0,1,1,TCP
1.4674608707427979,https,4909,107820,4,1,1,1,5,5,0,1,1,TCP
1.468357801437378,https,4909,107880,4,1,1,1,5,7,0,1,1,TCP
1.4687669277191162,https,4994,107880,4,1,1,1,5,5,0,1,1,TCP
1.5119190216064453,https,4994,108078,4,1,1,1,5,7,0,1,1,TCP
1.5533809661865234,https,5345,108078,4,1,1,1,5,5,0,1,1,TCP
1.5538380146026611,https,5345,108215,4,1,1,1,5,7,0,1,1,TCP
1.5555260181427002,https,5438,108215,4,1,1,1,5,5,0,1,1,TCP
1.5671069622039795,https,5438,108275,4,1,1,1,5,7,0,1,1,TCP
1.5852019786834717,https,5438,111249,4,1,1,1,5,7,0,1,1,TCP
1.585291862487793,https,5492,111249,4,1,1,1,5,5,0,1,1,TCP
1.5853948593139648,https,5492,114223,4,1,1,1,5,7,0,1,1,TCP
1.5854029655456543,https,5546,114223,4,1,1,1,5,5,0,1,1,TCP
1.585495948791504,https,5546,115737,4,1,1,1,5,7,0,1,1,TCP
1.587453842163086,https,5546,117251,4,1,1,1,5,7,0,1,1,TCP
1.5874748229980469,https,5600,117251,4,1,1,1,5,5,0,1,1,TCP
1.5875577926635742,https,5600,118765,4,1,1,1,5,7,0,1,1,TCP
1.5875639915466309,https,5600,121739,4,1,1,1,5,7,0,1,1,TCP
1.587568998336792,https,5654,121739,4,1,1,1,5,5,0,1,1,TCP
1.5886318683624268,https,5654,123106,4,1,1,1,5,7,0,1,1,TCP
1.5886399745941162,https,5654,124620,4,1,1,1,5,7,0,1,1,TCP
1.588644027709961,https,5708,124620,4,1,1,1,5,5,0,1,1,TCP
1.5889079570770264,https,5708,127594,4,1,1,1,5,7,0,1,1,TCP
1.5889170169830322,https,5762,127594,4,1,1,1,5,5,0,1,1,TCP
1.5891900062561035,https,5762,129108,4,1,1,1,5,7,0,1,1,TCP
1.5911309719085693,https,5762,130622,4,1,1,1,5,7,0,1,1,TCP
1.5911469459533691,https,5816,130622,4,1,1,1,5,5,0,1,1,TCP
1.5912399291992188,https,5816,133596,4,1,1,1,5,7,0,1,1,TCP
1.5912449359893799,https,5870,133596,4,1,1,1,5,5,0,1,1,TCP
1.591538906097412,https,5870,138030,4,1,1,1,5,7,0,1,1,TCP
1.591552972793579,https,5924,138030,4,1,1,1,5,5,0,1,1,TCP
1.592296838760376,https,5924,139544,4,1,1,1,5,7,0,1,1,TCP
1.5925498008728027,https,5924,142518,4,1,1,1,5,7,0,1,1,TCP
1.5925610065460205,https,5978,142518,4,1,1,1,5,5,0,1,1,TCP
1.5934829711914062,https,5978,143612,4,1,1,1,5,7,0,1,1,TCP
1.5937249660491943,https,5978,145126,4,1,1,1,5,7,0,1,1,TCP
1.5937368869781494,https,6032,145126,4,1,1,1,5,5,0,1,1,TCP
1.5957698822021484,https,6032,146580,4,1,1,1,5,7,0,1,1,TCP
1.5957889556884766,https,6032,153934,4,1,1,1,5,7,0,1,1,TCP
1.595796823501587,https,6086,153934,4,1,1,1,5,5,0,1,1,TCP
1.5958678722381592,https,6086,159828,4,1,1,1,5,7,0,1,1,TCP
1.5958728790283203,https,6140,159828,4,1,1,1,5,5,0,1,1,TCP
1.5959348678588867,https,6140,161342,4,1,1,1,5,7,0,1,1,TCP
1.595937967300415,https,6140,162856,4,1,1,1,5,7,0,1,1,TCP
1.5959408283233643,https,6194,162856,4,1,1,1,5,5,0,1,1,TCP
1.59629487991333,https,6194,164370,4,1,1,1,5,7,0,1,1,TCP
1.5973668098449707,https,6194,165884,4,1,1,1,5,7,0,1,1,TCP
1.5973918437957764,https,6248,165884,4,1,1,1,5,5,0,1,1,TCP
1.597484827041626,https,6248,167398,4,1,1,1,5,7,0,1,1,TCP
1.5974888801574707,https,6248,168912,4,1,1,1,5,7,0,1,1,TCP
1.5974929332733154,https,6302,168912,4,1,1,1,5,5,0,1,1,TCP
1.597579002380371,https,6302,170426,4,1,1,1,5,7,0,1,1,TCP
1.598351001739502,https,6302,171940,4,1,1,1,5,7,0,1,1,TCP
1.5983598232269287,https,6356,171940,4,1,1,1,5,5,0,1,1,TCP
1.5995140075683594,https,6356,173454,4,1,1,1,5,7,0,1,1,TCP
1.6114528179168701,https,6356,174968,4,1,1,1,5,7,0,1,1,TCP
1.6114819049835205,https,6410,174968,4,1,1,1,5,5,0,1,1,TCP
1.611853837966919,https,6410,176482,4,1,1,1,5,7,0,1,1,TCP
1.6142878532409668,https,6410,177996,4,1,1,1,5,7,0,1,1,TCP
1.6143147945404053,https,6464,177996,4,1,1,1,5,5,0,1,1,TCP
1.6143889427185059,https,6464,183890,4,1,1,1,5,7,0,1,1,TCP
1.6143958568572998,https,6518,183890,4,1,1,1,5,5,0,1,1,TCP
1.6152949333190918,https,6518,185404,4,1,1,1,5,7,0,1,1,TCP
1.6163198947906494,https,6518,186918,4,1,1,1,5,7,0,1,1,TCP
1.6163499355316162,https,6572,186918,4,1,1,1,5,5,0,1,1,TCP
1.6164188385009766,https,6572,189892,4,1,1,1,5,7,0,1,1,TCP
1.616424798965454,https,6626,189892,4,1,1,1,5,5,0,1,1,TCP
1.616487979888916,https,6626,192866,4,1,1,1,5,7,0,1,1,TCP
1.6164917945861816,https,6680,192866,4,1,1,1,5,5,0,1,1,TCP
1.6180179119110107,https,6680,194380,4,1,1,1,5,7,0,1,1,TCP
1.6180689334869385,https,6680,195894,4,1,1,1,5,7,0,1,1,TCP
1.618074893951416,https,6734,195894,4,1,1,1,5,5,0,1,1,TCP
1.6183018684387207,https,6734,197408,4,1,1,1,5,7,0,1,1,TCP
1.6183078289031982,https,6734,198922,4,1,1,1,5,7,0,1,1,TCP
1.618311882019043,https,6788,198922,4,1,1,1,5,5,0,1,1,TCP
1.6198248863220215,https,6788,199356,4,1,1,1,5,7,0,1,1,TCP
1.6211738586425781,https,6788,200870,4,1,1,1,5,7,0,1,1,TCP
1.6211869716644287,https,6842,200870,4,1,1,1,5,5,0,1,1,TCP
1.6215169429779053,https,6842,202384,4,1,1,1,5,7,0,1,1,TCP
1.6229398250579834,https,6842,203898,4,1,1,1,5,7,0,1,1,TCP
1.6231608390808105,https,6896,203898,4,1,1,1,5,5,0,1,1,TCP
1.623283863067627,https,6896,205412,4,1,1,1,5,7,0,1,1,TCP
1.623291015625,https,6896,206926,4,1,1,1,5,7,0,1,1,TCP
1.6232948303222656,https,6950,206926,4,1,1,1,5,5,0,1,1,TCP
1.623499870300293,https,6950,208440,4,1,1,1,5,7,0,1,1,TCP
1.6235079765319824,https,6950,211414,4,1,1,1,5,7,0,1,1,TCP
1.6235129833221436,https,7004,211414,4,1,1,1,5,5,0,1,1,TCP
1.6236000061035156,https,7004,212928,4,1,1,1,5,7,0,1,1,TCP
1.6248128414154053,https,7004,214442,4,1,1,1,5,7,0,1,1,TCP
1.624837875366211,https,7058,214442,4,1,1,1,5,5,0,1,1,TCP
1.6249988079071045,https,7058,217416,4,1,1,1,5,7,0,1,1,TCP
1.6250038146972656,https,7112,217416,4,1,1,1,5,5,0,1,1,TCP
1.6253209114074707,https,7112,220390,4,1,1,1,5,7,0,1,1,TCP
1.6253769397735596,https,7112,223364,4,1,1,1,5,7,0,1,1,TCP
1.62538480758667,https,7166,223364,4,1,1,1,5,5,0,1,1,TCP
1.6256258487701416,https,7220,223364,4,1,1,1,5,5,0,1,1,TCP
1.6257219314575195,https,7220,224878,4,1,1,1,5,7,0,1,1,TCP
1.6269328594207764,https,7220,226392,4,1,1,1,5,7,0,1,1,TCP
1.626945972442627,https,7274,226392,4,1,1,1,5,5,0,1,1,TCP
1.6278588771820068,https,7274,227906,4,1,1,1,5,7,0,1,1,TCP
1.6295349597930908,https,7274,229420,4,1,1,1,5,7,0,1,1,TCP
1.6295568943023682,https,7328,229420,4,1,1,1,5,5,0,1,1,TCP
1.6299638748168945,https,7328,241154,4,1,1,1,5,7,0,1,1,TCP
